TotalCharges,tenure,MonthlyCharges,PaymentMethod_Electronic check,InternetService_Fiber optic,Contract_Two year,gender_Male,OnlineSecurity_Yes,PaperlessBilling_Yes,Partner_Yes,TechSupport_Yes,Contract_One year,OnlineBackup_Yes,SeniorCitizen,MultipleLines_Yes
3694.7,33,109.9,False,True,False,True,True,True,True,True,False,False,1,True
2524.45,34,73.95,False,True,False,False,False,True,False,False,False,True,0,False
1803.7,33,54.6,True,False,False,True,False,True,False,True,False,False,1,False
415.1,23,20.05,False,False,False,False,False,False,True,False,True,False,0,False
624.15,32,19.75,False,False,False,False,False,False,False,False,True,False,0,False
237.7,11,20.05,False,False,False,False,False,False,False,False,True,False,0,False
7007.6,69,99.45,False,True,False,True,False,True,True,False,False,False,0,True
3848.8,68,55.9,False,False,False,False,True,False,True,True,True,False,0,False
419.4,20,19.7,False,False,True,True,False,True,False,False,False,False,0,False
1468.75,72,19.8,False,False,True,True,False,True,False,False,False,False,0,False
5812.0,60,95.4,False,True,False,True,True,True,True,False,True,False,0,True
2861.45,32,93.95,False,True,False,True,False,True,True,False,False,True,1,False
19.9,1,19.9,False,False,False,False,False,True,False,False,False,False,0,False
19.6,1,19.6,False,False,False,True,False,True,False,False,False,False,0,False
233.7,3,81.35,True,True,False,True,False,True,False,False,False,True,1,True
1066.15,46,24.45,False,False,False,False,False,True,True,False,True,False,0,True
2149.05,29,74.95,True,True,False,False,False,True,True,False,False,False,0,True
4473.0,51,87.35,True,True,False,True,False,True,False,True,False,True,0,True
3545.05,48,70.65,False,True,False,False,False,True,True,False,False,False,1,False
1195.75,16,73.25,False,True,False,False,False,False,True,False,False,True,0,False
6858.9,70,98.7,False,True,True,True,False,True,True,True,False,True,0,True
1024.7,40,24.8,False,False,True,False,False,True,True,False,False,False,0,True
1845.9,22,83.3,True,True,False,False,False,False,True,False,False,True,0,False
75.3,1,75.3,False,True,False,False,False,True,False,False,False,False,1,False
132.25,5,24.3,False,False,False,False,False,True,True,False,False,False,0,True
515.45,7,69.85,False,True,False,False,False,True,False,False,False,False,0,False
2830.45,29,100.55,False,True,False,True,False,False,False,True,True,True,0,True
1110.5,44,25.7,False,False,False,True,False,False,True,False,True,False,0,True
449.3,10,40.7,False,False,False,False,True,False,False,False,False,True,0,False
2838.55,55,51.65,False,False,False,False,False,False,True,False,False,False,1,True
5376.4,52,105.1,False,True,False,True,False,True,True,False,True,True,1,True
858.6,10,85.95,True,True,False,False,False,False,True,False,False,False,0,True
1395.05,18,75.6,False,True,False,True,False,True,False,False,False,False,0,True
3975.7,68,58.25,False,False,False,False,True,False,True,True,True,False,0,True
1182.55,61,19.4,False,False,False,False,False,True,True,False,False,False,0,False
4784.45,72,65.2,False,False,True,False,True,True,True,True,False,True,0,False
119.5,2,53.45,True,False,False,True,True,False,False,False,False,False,0,False
518.9,12,45.4,False,False,False,True,False,True,False,False,False,False,0,False
899.45,41,19.75,True,False,True,True,False,True,True,False,False,False,0,False
1183.8,26,44.45,False,False,False,False,False,True,False,True,False,False,0,False
720.05,36,20.85,False,False,False,True,False,False,True,False,True,False,0,False
8468.2,72,114.05,False,True,True,True,True,True,True,True,False,True,0,True
3161.2,35,89.85,False,True,False,True,False,True,True,True,False,False,0,True
55.05,1,55.05,False,False,False,True,False,False,False,True,False,False,0,False
1882.55,16,112.95,True,True,False,False,True,True,True,True,False,False,0,True
5070.4,49,101.55,False,True,False,False,True,False,False,False,False,False,1,True
6049.5,54,114.65,False,True,False,False,True,True,True,True,True,True,0,True
1166.7,18,64.8,True,False,False,False,True,False,False,False,False,False,0,True
2937.65,36,80.4,True,True,False,False,False,False,True,False,False,False,0,False
6396.45,60,105.9,True,True,False,False,False,True,False,False,False,True,0,True
69.55,1,69.55,False,True,False,False,False,False,False,False,False,False,0,False
1270.25,52,25.05,False,False,True,False,False,True,True,False,False,False,0,True
759.55,8,94.75,True,True,False,True,False,True,True,False,False,False,0,False
7611.55,72,105.5,False,True,True,True,True,False,True,True,False,True,0,False
1642.75,64,24.7,False,False,False,False,False,False,False,False,True,False,0,True
1545.4,22,69.75,False,False,False,False,True,True,False,True,False,False,1,False
3582.4,60,60.2,False,False,False,True,False,True,True,True,False,True,0,False
2227.1,28,81.05,True,True,False,False,False,True,True,False,False,False,0,False
1417.9,61,24.4,False,False,True,False,False,False,True,False,False,False,0,True
2494.65,24,104.15,True,True,False,False,False,True,False,False,False,True,0,True
2768.35,28,92.9,False,True,False,True,False,False,True,True,True,True,0,False
2369.3,30,80.8,False,False,True,False,False,False,True,True,False,True,0,False
38.0,2,20.0,False,False,False,True,False,False,True,False,False,False,0,False
75.1,1,75.1,True,True,False,True,False,True,False,False,False,False,0,True
100.9,6,19.65,False,False,False,True,False,False,False,False,False,False,0,False
1614.05,24,69.45,False,False,False,False,False,True,True,False,False,True,0,False
385.9,4,101.15,True,True,False,True,False,False,True,False,False,False,0,True
673.25,7,99.8,True,True,False,True,False,True,False,False,False,True,0,True
8404.9,72,116.05,False,True,True,True,True,True,True,True,False,True,1,True
2799.75,70,40.05,False,False,True,True,False,True,False,True,False,False,0,False
6538.45,64,102.1,True,True,True,True,False,False,True,True,False,False,1,True
6588.95,72,89.7,True,True,False,True,False,True,True,False,True,True,0,True
868.1,44,19.9,False,False,True,False,False,False,False,False,False,False,0,False
734.35,13,55.95,True,False,False,False,False,False,True,False,False,False,0,False
330.6,17,20.65,False,False,False,False,False,False,False,False,True,False,1,False
55.0,1,55.0,True,False,False,True,False,True,False,False,False,False,0,False
564.4,9,70.05,False,False,False,True,False,True,True,False,False,False,0,False
1315.35,24,53.6,False,False,False,True,True,False,True,True,False,False,0,False
74.7,1,74.7,True,True,False,False,False,True,True,False,False,True,0,False
1861.5,24,80.25,True,True,False,True,False,True,False,False,False,True,0,True
2747.2,35,76.05,True,False,False,True,False,True,True,True,False,True,1,False
554.05,7,75.7,True,False,False,False,True,True,True,True,False,True,0,False
453.4,5,96.1,True,True,False,True,False,True,False,True,False,False,0,False
994.8,15,69.0,False,True,False,False,False,False,False,False,False,False,0,False
225.75,11,19.65,False,False,True,True,False,False,True,False,False,False,0,False
2145.0,48,45.3,False,False,False,False,True,True,True,False,False,False,0,False
1671.6,20,81.45,True,True,False,False,False,True,False,False,False,False,1,False
8003.8,72,108.5,False,True,False,False,False,True,True,True,True,True,0,True
680.05,8,83.55,True,True,False,False,False,True,True,False,False,True,0,False
6130.85,72,84.5,False,True,True,True,False,True,True,False,False,False,0,True
1415.0,15,100.15,True,True,False,False,False,True,False,False,False,True,0,True
6201.95,72,88.6,False,False,True,True,False,True,False,True,False,True,0,True
1397.475,0,52.55,False,False,True,False,True,True,True,True,False,False,0,False
74.35,1,74.35,True,True,False,True,False,True,False,False,False,False,0,True
6597.25,63,104.8,False,True,True,True,False,True,True,False,False,True,0,True
114.15,2,59.0,True,False,False,False,False,True,False,False,False,True,0,False
139.4,2,74.4,True,True,False,False,True,True,True,False,False,False,0,False
3902.6,61,64.05,False,False,False,True,False,False,True,False,True,True,1,True
20.4,1,20.4,False,False,False,True,False,False,False,False,False,False,0,False
903.6,22,43.75,False,False,False,True,False,True,False,False,True,True,0,False
1785.65,28,60.9,False,False,False,True,True,False,True,True,False,True,0,False
1397.65,70,19.8,False,False,True,False,False,False,True,False,False,False,0,False
131.05,5,28.45,True,False,False,False,False,False,False,False,False,True,1,False
1238.45,12,99.7,False,True,False,False,True,True,False,False,False,True,0,True
3899.05,34,116.25,False,True,False,True,True,False,False,True,True,True,0,True
5676.0,71,80.7,False,True,True,False,True,True,True,False,False,False,1,True
4543.15,70,65.2,False,False,False,False,True,False,True,False,True,False,0,True
4326.8,52,84.05,False,True,False,False,True,True,True,True,False,False,0,False
5502.55,69,79.45,False,False,True,True,True,True,False,True,False,True,0,True
1782.4,20,94.1,True,True,False,False,False,True,False,False,False,True,1,True
851.8,11,78.0,False,True,False,True,False,True,False,False,False,False,0,True
167.5,2,94.2,True,True,False,True,False,True,True,True,False,False,0,False
502.85,6,80.5,True,True,False,False,False,True,True,True,False,False,0,True
19.85,1,19.85,False,False,False,False,False,False,False,False,False,False,0,False
1818.3,20,94.3,False,True,False,True,True,False,True,True,True,False,1,False
6300.15,61,106.45,True,True,False,True,True,True,False,False,False,False,0,True
334.8,5,74.35,True,True,False,False,False,True,True,False,False,False,1,True
5916.95,56,105.45,False,True,False,False,False,True,False,True,False,True,0,True
2852.4,30,95.0,False,True,False,True,True,True,False,True,False,True,0,True
4131.95,40,104.8,False,True,False,True,False,False,False,True,False,False,0,True
1546.3,28,54.3,False,False,False,False,True,False,False,True,True,False,0,False
302.6,5,70.05,True,True,False,False,False,False,True,False,False,False,1,False
1929.35,27,75.2,False,True,False,False,True,True,True,False,False,False,1,False
265.45,12,20.05,False,False,False,True,False,False,False,False,False,False,0,False
6989.45,67,105.4,True,True,False,True,False,True,True,False,True,True,0,True
1442.0,29,51.6,True,False,False,True,False,True,True,False,False,False,1,True
4713.4,55,85.5,False,True,False,True,False,False,True,False,False,False,0,True
1758.6,23,75.6,False,True,False,False,False,False,False,False,False,False,0,True
3480.0,34,100.05,True,True,False,True,False,True,True,False,False,False,0,True
4738.3,52,91.25,True,True,False,True,True,False,False,False,True,False,0,False
8399.15,72,115.75,False,True,True,True,True,True,True,True,False,True,1,True
5430.35,58,94.7,False,True,False,True,False,True,True,True,True,True,0,True
686.95,35,19.6,False,False,True,True,False,False,True,False,False,False,0,False
5706.3,56,99.9,False,True,True,False,False,True,False,True,False,True,1,True
490.65,24,21.1,False,False,True,False,False,True,True,False,False,False,0,False
1360.25,70,20.05,False,False,True,True,False,False,True,False,False,False,0,False
174.45,2,79.95,True,True,False,True,False,True,False,False,False,False,0,False
7379.8,68,107.15,False,True,False,True,False,True,True,True,True,False,1,True
85.0,1,85.0,True,True,False,False,False,True,False,False,False,False,0,True
1021.75,12,89.55,True,True,False,True,False,True,False,False,False,False,0,True
5029.05,63,81.55,False,True,False,False,False,True,True,False,False,True,0,True
1955.4,33,58.45,False,False,False,False,True,True,True,False,True,True,0,False
6744.2,69,95.65,False,True,False,False,False,True,True,False,True,True,0,False
4946.7,60,80.6,False,False,True,False,False,True,True,True,False,True,0,False
8248.5,72,113.1,False,True,True,False,True,True,True,True,False,True,0,True
601.6,11,58.95,False,False,False,False,False,True,False,False,False,False,0,True
19.55,1,19.55,False,False,False,False,False,False,False,False,False,False,0,False
834.1,10,86.05,False,True,False,True,False,True,False,False,False,False,0,True
597.0,13,45.55,False,False,False,True,True,True,False,True,False,False,0,False
2647.2,34,78.95,False,True,False,True,False,True,True,False,True,False,0,False
3266.0,39,86.3,False,True,False,True,False,True,True,False,False,True,0,False
6744.25,65,105.05,False,True,False,False,False,True,False,True,True,True,0,True
5265.5,50,101.9,False,True,False,True,True,True,True,False,True,True,1,True
311.6,15,19.75,False,False,False,True,False,False,False,False,False,False,0,False
7966.9,72,110.3,False,True,True,True,True,True,True,False,False,True,0,True
8220.4,72,115.6,False,True,True,False,True,True,True,True,False,True,0,True
1153.25,55,19.35,False,False,True,True,False,False,True,False,False,False,0,False
514.75,23,25.6,False,False,True,False,False,True,True,False,False,False,0,True
2596.15,32,80.35,False,True,False,True,False,True,False,False,False,True,0,True
3808.0,56,68.75,False,False,False,False,True,True,True,False,True,False,0,True
19.9,1,19.9,False,False,False,False,False,False,False,False,False,False,0,False
2708.2,38,70.6,False,False,False,True,True,False,False,True,True,True,0,False
760.05,11,70.2,True,True,False,True,False,False,False,False,False,False,0,False
49.3,1,49.3,True,False,False,True,False,True,False,True,False,False,0,False
6033.3,56,107.25,True,True,False,True,False,True,True,True,True,True,0,True
89.05,3,23.6,False,False,False,True,False,True,True,False,False,False,0,True
516.15,7,69.7,False,False,False,True,True,False,True,False,False,False,0,False
5861.75,59,99.5,False,True,True,True,False,True,True,False,False,False,0,True
445.95,7,64.3,False,False,False,True,False,False,False,True,False,False,0,False
4973.4,71,70.85,False,False,True,True,True,True,True,True,False,False,0,False
